user_id,occurred_at,experiment,experiment_group,location,device,user_type
13328.0,2014-06-03 16:03:10,publisher_update,control_group,South Africa,lenovo thinkpad,3.0
5137.0,2014-06-03 19:04:05,publisher_update,control_group,India,dell inspiron notebook,2.0
13330.0,2014-06-03 15:30:59,publisher_update,test_group,Iran,nexus 5,1.0
13333.0,2014-06-03 16:40:10,publisher_update,control_group,Brazil,iphone 5s,3.0
13337.0,2014-06-03 01:08:16,publisher_update,test_group,Korea,macbook pro,3.0
13341.0,2014-06-03 18:11:55,publisher_update,test_group,Mexico,nexus 10,3.0
13342.0,2014-06-03 12:58:09,publisher_update,control_group,Portugal,lenovo thinkpad,1.0
13344.0,2014-06-03 12:13:41,publisher_update,test_group,United Kingdom,htc one,1.0
5156.0,2014-06-02 09:27:58,publisher_update,test_group,Poland,iphone 5s,1.0
5158.0,2014-06-02 10:18:50,publisher_update,test_group,Austria,samsung galaxy s4,2.0
5164.0,2014-06-03 08:02:25,publisher_update,test_group,Sweden,macbook pro,1.0
5168.0,2014-06-03 13:26:03,publisher_update,test_group,United States,iphone 5s,1.0
5175.0,2014-06-05 16:00:58,publisher_update,test_group,Colombia,ipad air,3.0
5181.0,2014-06-12 09:31:24,publisher_update,test_group,Spain,macbook pro,2.0
5184.0,2014-06-03 16:49:00,publisher_update,control_group,Saudi Arabia,lenovo thinkpad,1.0
5192.0,2014-06-13 10:45:47,publisher_update,control_group,United States,iphone 5s,2.0
5194.0,2014-06-13 09:31:29,publisher_update,control_group,United States,acer aspire notebook,1.0
4964.0,2014-06-12 09:31:33,publisher_update,control_group,Belgium,nokia lumia 635,3.0
5217.0,2014-06-13 09:31:20,publisher_update,control_group,United States,samsung galaxy s4,1.0
5224.0,2014-06-13 09:31:38,publisher_update,control_group,Russia,macbook pro,3.0
5232.0,2014-06-23 09:31:16,publisher_update,test_group,Colombia,iphone 5s,1.0
5240.0,2014-06-02 09:31:24,publisher_update,control_group,United States,iphone 4s,3.0
5244.0,2014-06-05 16:35:54,publisher_update,control_group,Italy,lenovo thinkpad,1.0
5248.0,2014-06-16 09:31:27,publisher_update,test_group,United States,lenovo thinkpad,1.0
5260.0,2014-06-02 09:31:40,publisher_update,control_group,United Kingdom,samsung galaxy s4,1.0
5262.0,2014-06-02 09:31:32,publisher_update,test_group,Germany,iphone 4s,3.0
5275.0,2014-06-02 09:31:37,publisher_update,control_group,France,htc one,1.0
5284.0,2014-06-03 09:31:49,publisher_update,control_group,Iran,nexus 7,3.0
5288.0,2014-06-10 09:31:46,publisher_update,control_group,Sweden,amazon fire phone,1.0
5292.0,2014-06-03 13:09:17,publisher_update,test_group,United States,lenovo thinkpad,3.0
5294.0,2014-06-17 09:31:18,publisher_update,test_group,Japan,dell inspiron notebook,1.0
5299.0,2014-06-03 09:31:17,publisher_update,control_group,United States,nexus 5,1.0
5310.0,2014-06-03 09:31:32,publisher_update,test_group,United States,samsung galaxy s4,1.0
5326.0,2014-06-11 09:31:17,publisher_update,test_group,Russia,macbook pro,1.0
5373.0,2014-06-05 09:31:40,publisher_update,control_group,Russia,nexus 5,1.0
5377.0,2014-06-05 09:31:27,publisher_update,test_group,United Arab Emirates,macbook air,2.0
5394.0,2014-06-06 10:24:25,publisher_update,test_group,United States,iphone 5,1.0
5399.0,2014-06-02 08:35:11,publisher_update,control_group,Japan,macbook air,1.0
5403.0,2014-06-05 15:29:06,publisher_update,control_group,Brazil,iphone 4s,3.0
5424.0,2014-06-02 09:31:12,publisher_update,test_group,United States,lenovo thinkpad,1.0
5438.0,2014-06-16 09:31:46,publisher_update,test_group,Germany,iphone 5,1.0
5452.0,2014-06-04 07:29:20,publisher_update,control_group,United States,windows surface,3.0
5462.0,2014-06-16 09:31:36,publisher_update,test_group,Switzerland,dell inspiron desktop,2.0
5472.0,2014-06-02 09:31:32,publisher_update,control_group,Korea,lenovo thinkpad,3.0
5477.0,2014-06-05 14:46:28,publisher_update,control_group,South Africa,dell inspiron notebook,1.0
5485.0,2014-06-04 09:35:58,publisher_update,test_group,United States,dell inspiron notebook,1.0
5490.0,2014-06-03 09:31:28,publisher_update,test_group,Indonesia,lenovo thinkpad,1.0
13204.0,2014-06-01 11:26:05,publisher_update,test_group,Japan,samsung galaxy s4,3.0
5510.0,2014-06-04 09:31:45,publisher_update,test_group,United States,samsung galaxy s4,3.0
5531.0,2014-06-04 09:31:44,publisher_update,control_group,Japan,nexus 5,2.0
5538.0,2014-06-04 09:31:40,publisher_update,test_group,Japan,macbook pro,1.0
5548.0,2014-06-05 09:31:20,publisher_update,control_group,Brazil,iphone 5,3.0
5555.0,2014-06-19 09:31:25,publisher_update,control_group,Switzerland,iphone 5s,3.0
5562.0,2014-06-07 22:12:24,publisher_update,control_group,France,samsung galaxy s4,3.0
5563.0,2014-06-05 09:31:13,publisher_update,test_group,United States,dell inspiron desktop,3.0
5564.0,2014-06-19 09:31:25,publisher_update,control_group,United States,lenovo thinkpad,3.0
11850.0,2014-06-13 09:31:53,publisher_update,control_group,United States,dell inspiron notebook,2.0
5571.0,2014-06-12 09:31:28,publisher_update,control_group,United States,hp pavilion desktop,1.0
5589.0,2014-06-13 09:31:36,publisher_update,control_group,India,macbook pro,3.0
5597.0,2014-06-06 09:31:34,publisher_update,control_group,Brazil,dell inspiron notebook,3.0
13223.0,2014-06-02 07:46:38,publisher_update,control_group,United States,acer aspire notebook,3.0
5623.0,2014-06-16 09:31:38,publisher_update,control_group,Japan,asus chromebook,3.0
5629.0,2014-06-09 09:31:35,publisher_update,test_group,Canada,dell inspiron desktop,2.0
5633.0,2014-06-02 09:31:18,publisher_update,test_group,Germany,samsung galaxy s4,1.0
5634.0,2014-06-23 09:31:48,publisher_update,test_group,United States,macbook pro,1.0
13227.0,2014-06-02 17:17:20,publisher_update,test_group,Japan,asus chromebook,2.0
5642.0,2014-06-02 09:31:45,publisher_update,control_group,India,kindle fire,1.0
5646.0,2014-06-23 09:31:22,publisher_update,control_group,United States,hp pavilion desktop,1.0
5648.0,2014-06-09 09:31:30,publisher_update,control_group,United States,nexus 10,3.0
5652.0,2014-06-16 09:31:34,publisher_update,control_group,Greece,macbook air,3.0
5659.0,2014-06-02 09:31:22,publisher_update,control_group,Korea,dell inspiron desktop,3.0
5664.0,2014-06-10 09:31:28,publisher_update,test_group,United States,amazon fire phone,1.0
5672.0,2014-06-24 09:31:22,publisher_update,control_group,United States,acer aspire notebook,1.0
5677.0,2014-06-24 09:31:18,publisher_update,control_group,Austria,lenovo thinkpad,1.0
5683.0,2014-06-01 10:25:44,publisher_update,test_group,United States,ipad mini,2.0
5687.0,2014-06-03 09:31:37,publisher_update,control_group,Poland,samsung galaxy s4,3.0
10507.0,2014-06-19 09:31:48,publisher_update,test_group,United States,mac mini,1.0
5706.0,2014-06-11 09:31:22,publisher_update,test_group,Japan,macbook air,2.0
9144.0,2014-06-03 10:50:38,publisher_update,test_group,United States,acer aspire notebook,3.0
5719.0,2014-06-18 09:31:33,publisher_update,control_group,United States,iphone 5,2.0
5720.0,2014-06-03 18:33:07,publisher_update,control_group,Iran,acer aspire desktop,1.0
5751.0,2014-06-12 09:31:24,publisher_update,test_group,United States,iphone 5,3.0
5753.0,2014-06-05 09:31:20,publisher_update,control_group,Germany,iphone 5,3.0
5754.0,2014-06-05 09:31:23,publisher_update,test_group,United Kingdom,lenovo thinkpad,1.0
959.0,2014-06-02 09:31:41,publisher_update,control_group,Denmark,macbook pro,2.0
10517.0,2014-06-03 07:49:23,publisher_update,test_group,United States,macbook pro,1.0
10522.0,2014-06-13 09:31:15,publisher_update,control_group,Japan,lenovo thinkpad,3.0
5796.0,2014-06-30 09:31:27,publisher_update,test_group,United States,dell inspiron desktop,3.0
5813.0,2014-06-01 19:39:01,publisher_update,test_group,United States,macbook air,1.0
5814.0,2014-06-30 09:31:55,publisher_update,control_group,Japan,lenovo thinkpad,2.0
5817.0,2014-06-23 09:31:19,publisher_update,test_group,Chile,hp pavilion desktop,2.0
5830.0,2014-06-09 09:31:28,publisher_update,control_group,Philippines,macbook pro,3.0
5832.0,2014-06-16 09:31:30,publisher_update,test_group,United States,lenovo thinkpad,3.0
5841.0,2014-06-02 09:31:23,publisher_update,control_group,Australia,htc one,2.0
5856.0,2014-06-24 09:31:22,publisher_update,test_group,France,hp pavilion desktop,3.0
5863.0,2014-06-10 09:31:29,publisher_update,test_group,India,nexus 10,3.0
11900.0,2014-06-30 09:31:38,publisher_update,test_group,France,macbook pro,3.0
5870.0,2014-06-01 11:56:43,publisher_update,control_group,Netherlands,iphone 5,1.0
3709.0,2014-06-10 09:31:03,publisher_update,test_group,Japan,macbook pro,1.0
5872.0,2014-06-03 09:31:28,publisher_update,test_group,Denmark,iphone 5s,1.0
5892.0,2014-06-05 10:11:44,publisher_update,control_group,France,hp pavilion desktop,1.0
5897.0,2014-06-25 09:31:32,publisher_update,control_group,Greece,nokia lumia 635,2.0
5925.0,2014-06-11 09:31:22,publisher_update,test_group,Saudi Arabia,macbook air,2.0
5927.0,2014-06-12 09:31:23,publisher_update,control_group,Germany,acer aspire notebook,3.0
5931.0,2014-06-05 09:31:43,publisher_update,test_group,United States,samsung galaxy s4,1.0
5936.0,2014-06-26 09:31:36,publisher_update,test_group,Mexico,iphone 5,2.0
5952.0,2014-06-12 09:31:24,publisher_update,test_group,United States,dell inspiron desktop,2.0
5953.0,2014-06-04 17:15:41,publisher_update,test_group,Japan,iphone 5s,2.0
5954.0,2014-06-07 16:16:12,publisher_update,control_group,Norway,iphone 5,2.0
5957.0,2014-06-04 13:31:12,publisher_update,test_group,United States,samsung galaxy s4,1.0
5981.0,2014-06-20 09:31:35,publisher_update,control_group,United States,samsung galaxy s4,2.0
5987.0,2014-06-20 09:31:46,publisher_update,control_group,Japan,samsung galaxy note,2.0
6000.0,2014-06-03 07:53:57,publisher_update,test_group,United States,iphone 5,1.0
13288.0,2014-06-03 06:16:28,publisher_update,test_group,Germany,nexus 5,2.0
6003.0,2014-06-02 09:31:43,publisher_update,control_group,Germany,windows surface,1.0
6005.0,2014-06-02 09:31:34,publisher_update,control_group,Canada,ipad air,1.0
6006.0,2014-06-02 09:31:23,publisher_update,control_group,United States,iphone 5,3.0
6018.0,2014-06-02 09:31:28,publisher_update,test_group,Italy,nexus 10,3.0
6023.0,2014-06-14 14:49:16,publisher_update,test_group,United Kingdom,dell inspiron notebook,3.0
6031.0,2014-06-16 09:31:36,publisher_update,control_group,United States,asus chromebook,3.0
6040.0,2014-06-23 09:31:27,publisher_update,test_group,Germany,samsung galaxy s4,3.0
6048.0,2014-06-09 09:31:32,publisher_update,control_group,Turkey,macbook air,2.0
13300.0,2014-06-03 17:18:16,publisher_update,test_group,Japan,hp pavilion desktop,3.0
6074.0,2014-06-10 09:31:26,publisher_update,control_group,Italy,macbook pro,1.0
6078.0,2014-06-10 09:31:32,publisher_update,test_group,Japan,nexus 5,3.0
6081.0,2014-06-13 05:38:25,publisher_update,test_group,Japan,nokia lumia 635,3.0
6085.0,2014-06-17 09:31:25,publisher_update,control_group,United States,iphone 5s,3.0
6094.0,2014-06-18 09:31:44,publisher_update,test_group,Philippines,dell inspiron desktop,2.0
6116.0,2014-06-11 09:31:22,publisher_update,control_group,Germany,hp pavilion desktop,3.0
6121.0,2014-06-02 16:38:53,publisher_update,test_group,Canada,dell inspiron notebook,3.0
6130.0,2014-06-05 09:31:35,publisher_update,control_group,United States,acer aspire desktop,1.0
6145.0,2014-06-19 09:31:18,publisher_update,control_group,Spain,macbook air,3.0
6152.0,2014-06-17 08:45:34,publisher_update,test_group,Brazil,samsung galaxy s4,2.0
6154.0,2014-06-03 09:04:51,publisher_update,control_group,Netherlands,dell inspiron notebook,1.0
6161.0,2014-06-19 09:31:28,publisher_update,test_group,United States,macbook pro,2.0
6172.0,2014-06-20 09:31:34,publisher_update,test_group,Saudi Arabia,iphone 5,3.0
6174.0,2014-06-20 09:31:36,publisher_update,control_group,Germany,iphone 5s,3.0
6179.0,2014-06-06 09:31:30,publisher_update,test_group,Australia,macbook pro,1.0
6181.0,2014-06-05 16:21:23,publisher_update,test_group,United States,macbook pro,1.0
6189.0,2014-06-06 09:31:33,publisher_update,test_group,Germany,iphone 5,3.0
6192.0,2014-06-13 09:31:35,publisher_update,test_group,India,amazon fire phone,2.0
6203.0,2014-06-27 09:31:19,publisher_update,test_group,Indonesia,iphone 5s,3.0
6222.0,2014-06-02 09:31:14,publisher_update,control_group,Poland,nexus 5,2.0
6228.0,2014-06-09 09:31:31,publisher_update,test_group,United States,iphone 5s,1.0
6241.0,2014-06-01 10:14:29,publisher_update,test_group,United States,mac mini,1.0
6242.0,2014-06-09 09:31:29,publisher_update,test_group,Mexico,dell inspiron notebook,2.0
6246.0,2014-06-23 09:31:48,publisher_update,control_group,Finland,macbook air,3.0
13329.0,2014-06-03 14:46:15,publisher_update,test_group,Mexico,macbook air,1.0
6251.0,2014-06-09 09:31:30,publisher_update,control_group,Italy,hp pavilion desktop,2.0
6261.0,2014-06-16 09:31:38,publisher_update,test_group,Indonesia,macbook air,2.0
13302.0,2014-06-03 16:22:55,publisher_update,test_group,Venezuela,asus chromebook,2.0
6275.0,2014-06-17 09:31:29,publisher_update,test_group,Japan,iphone 5s,2.0
6287.0,2014-06-03 09:31:44,publisher_update,test_group,United Kingdom,dell inspiron notebook,1.0
6296.0,2014-06-03 09:31:46,publisher_update,test_group,United States,ipad air,1.0
6298.0,2014-06-02 08:19:13,publisher_update,control_group,United Kingdom,macbook air,3.0
6309.0,2014-06-04 15:23:20,publisher_update,test_group,Thailand,samsung galaxy s4,3.0
6315.0,2014-06-04 09:31:45,publisher_update,test_group,United States,macbook air,3.0
6324.0,2014-06-25 09:31:25,publisher_update,control_group,Norway,ipad air,2.0
6337.0,2014-06-18 09:31:38,publisher_update,control_group,Denmark,kindle fire,3.0
6339.0,2014-06-18 09:31:19,publisher_update,test_group,United Kingdom,dell inspiron desktop,1.0
6349.0,2014-06-19 09:31:35,publisher_update,control_group,Spain,macbook pro,1.0
6372.0,2014-06-03 17:14:53,publisher_update,control_group,United States,nexus 7,1.0
6374.0,2014-06-05 07:07:49,publisher_update,test_group,Russia,iphone 5,1.0
6376.0,2014-06-07 19:48:51,publisher_update,test_group,United States,iphone 5,3.0
9255.0,2014-06-04 13:06:55,publisher_update,test_group,France,macbook air,1.0
6391.0,2014-06-04 14:17:26,publisher_update,test_group,United States,dell inspiron desktop,1.0
6405.0,2014-06-20 09:31:35,publisher_update,control_group,Mexico,iphone 5,3.0
6410.0,2014-06-02 17:15:05,publisher_update,test_group,United Arab Emirates,macbook pro,1.0
6420.0,2014-06-13 09:31:29,publisher_update,control_group,United States,iphone 5,3.0
6426.0,2014-06-02 10:01:43,publisher_update,test_group,Indonesia,iphone 5s,1.0
6428.0,2014-06-16 09:31:32,publisher_update,control_group,Italy,iphone 5s,2.0
6432.0,2014-06-09 09:31:11,publisher_update,test_group,Korea,lenovo thinkpad,3.0
6458.0,2014-06-30 09:31:25,publisher_update,test_group,United States,iphone 4s,3.0
6470.0,2014-06-09 09:31:30,publisher_update,control_group,Russia,iphone 5,1.0
9272.0,2014-06-25 09:31:22,publisher_update,test_group,United States,macbook pro,1.0
6485.0,2014-06-09 09:31:29,publisher_update,test_group,United Kingdom,macbook air,3.0
6488.0,2014-06-03 09:31:31,publisher_update,test_group,Turkey,iphone 5s,2.0
6502.0,2014-06-14 17:27:41,publisher_update,control_group,United States,macbook pro,2.0
6531.0,2014-06-04 09:31:10,publisher_update,test_group,South Africa,dell inspiron notebook,2.0
6543.0,2014-06-18 09:31:22,publisher_update,test_group,Netherlands,macbook air,1.0
6547.0,2014-06-05 12:04:37,publisher_update,control_group,Mexico,samsung galaxy note,1.0
6548.0,2014-06-11 09:31:24,publisher_update,test_group,Russia,iphone 5,1.0
6553.0,2014-06-04 09:31:24,publisher_update,test_group,United States,dell inspiron notebook,1.0
6555.0,2014-06-18 09:31:18,publisher_update,test_group,Philippines,samsung galaxy s4,2.0
6565.0,2014-06-04 14:00:03,publisher_update,test_group,Spain,htc one,1.0
6566.0,2014-06-25 09:31:34,publisher_update,test_group,Japan,iphone 4s,3.0
6570.0,2014-06-07 15:21:47,publisher_update,test_group,United States,macbook air,3.0
6581.0,2014-06-19 09:31:38,publisher_update,test_group,United Kingdom,iphone 5,1.0
6583.0,2014-06-01 14:07:39,publisher_update,test_group,Saudi Arabia,iphone 5,1.0
6593.0,2014-06-01 15:46:37,publisher_update,control_group,Saudi Arabia,macbook air,1.0
6602.0,2014-06-04 12:47:18,publisher_update,test_group,France,lenovo thinkpad,1.0
6612.0,2014-06-06 09:31:23,publisher_update,test_group,United States,dell inspiron notebook,2.0
6616.0,2014-06-20 09:31:13,publisher_update,control_group,United States,asus chromebook,3.0
6631.0,2014-06-13 09:31:25,publisher_update,test_group,Germany,nexus 5,1.0
6634.0,2014-06-19 20:57:53,publisher_update,control_group,United States,macbook pro,2.0
6635.0,2014-06-03 07:20:26,publisher_update,control_group,Mexico,iphone 5,3.0
6652.0,2014-06-02 09:31:21,publisher_update,test_group,France,macbook air,1.0
6658.0,2014-06-09 09:31:41,publisher_update,control_group,Singapore,mac mini,1.0
6659.0,2014-06-23 09:31:22,publisher_update,test_group,United States,iphone 5,2.0
6669.0,2014-06-02 09:31:15,publisher_update,control_group,United States,iphone 4s,3.0
6681.0,2014-06-03 14:53:05,publisher_update,control_group,India,macbook air,1.0
6691.0,2014-06-09 09:31:28,publisher_update,control_group,Russia,acer aspire notebook,2.0
6692.0,2014-06-01 10:57:25,publisher_update,control_group,Canada,macbook air,3.0
6694.0,2014-06-16 09:31:22,publisher_update,control_group,Colombia,ipad mini,3.0
6696.0,2014-06-06 09:35:51,publisher_update,control_group,United Kingdom,iphone 4s,3.0
6714.0,2014-06-03 09:31:30,publisher_update,control_group,United Kingdom,nexus 7,3.0
6739.0,2014-06-06 14:22:29,publisher_update,test_group,Brazil,ipad mini,1.0
6750.0,2014-06-25 09:31:23,publisher_update,control_group,Japan,nokia lumia 635,2.0
1128.0,2014-06-16 09:31:23,publisher_update,control_group,Mexico,ipad air,3.0
6797.0,2014-06-26 09:31:34,publisher_update,test_group,Netherlands,dell inspiron notebook,2.0
6798.0,2014-06-12 09:31:26,publisher_update,control_group,United Arab Emirates,asus chromebook,3.0
6801.0,2014-06-19 09:31:44,publisher_update,control_group,Switzerland,samsung galaxy note,2.0
6808.0,2014-06-12 09:31:24,publisher_update,test_group,United States,macbook pro,3.0
6813.0,2014-06-12 09:31:13,publisher_update,control_group,United States,macbook pro,2.0
6821.0,2014-06-03 12:26:36,publisher_update,control_group,India,lenovo thinkpad,1.0
6852.0,2014-06-03 15:34:35,publisher_update,control_group,United Arab Emirates,dell inspiron desktop,2.0
6862.0,2014-06-06 09:31:24,publisher_update,test_group,Saudi Arabia,macbook pro,1.0
6863.0,2014-06-27 09:31:40,publisher_update,control_group,United States,asus chromebook,2.0
10705.0,2014-06-17 09:31:39,publisher_update,test_group,Israel,nexus 7,3.0
6897.0,2014-06-04 10:43:55,publisher_update,control_group,Japan,iphone 4s,1.0
6921.0,2014-06-23 09:31:22,publisher_update,control_group,Japan,hp pavilion desktop,1.0
1154.0,2014-06-03 09:31:50,publisher_update,test_group,Russia,dell inspiron notebook,1.0
6927.0,2014-06-09 09:31:21,publisher_update,test_group,Italy,samsumg galaxy tablet,3.0
6933.0,2014-06-09 09:31:31,publisher_update,control_group,United States,macbook air,3.0
6934.0,2014-06-02 09:31:32,publisher_update,control_group,Norway,lenovo thinkpad,3.0
6938.0,2014-06-01 14:37:39,publisher_update,control_group,Japan,macbook pro,1.0
6942.0,2014-06-16 09:31:25,publisher_update,control_group,Israel,samsung galaxy note,1.0
6947.0,2014-06-03 09:31:32,publisher_update,control_group,Japan,ipad mini,3.0
6969.0,2014-06-10 09:31:32,publisher_update,test_group,Italy,nokia lumia 635,1.0
6978.0,2014-06-03 09:31:36,publisher_update,test_group,United States,iphone 5,1.0
6979.0,2014-06-17 09:31:17,publisher_update,test_group,Nigeria,iphone 4s,3.0
6991.0,2014-06-06 08:38:29,publisher_update,control_group,United Arab Emirates,iphone 4s,3.0
7007.0,2014-06-19 10:29:37,publisher_update,test_group,France,ipad air,2.0
7009.0,2014-06-09 14:22:17,publisher_update,control_group,United States,acer aspire notebook,3.0
7018.0,2014-06-12 09:31:19,publisher_update,test_group,Hong Kong,nexus 10,3.0
7026.0,2014-06-05 09:31:28,publisher_update,control_group,Saudi Arabia,macbook pro,3.0
7030.0,2014-06-19 09:31:28,publisher_update,control_group,United States,macbook air,3.0
7034.0,2014-06-26 09:31:16,publisher_update,control_group,United States,nexus 5,3.0
7044.0,2014-06-04 15:57:39,publisher_update,test_group,United States,macbook air,1.0
7047.0,2014-06-19 09:31:28,publisher_update,test_group,Hong Kong,macbook pro,2.0
7051.0,2014-06-12 09:31:20,publisher_update,control_group,Italy,samsung galaxy s4,3.0
7056.0,2014-06-05 16:11:55,publisher_update,control_group,United States,htc one,3.0
7064.0,2014-06-04 07:31:35,publisher_update,control_group,United States,dell inspiron desktop,1.0
7068.0,2014-06-19 09:31:06,publisher_update,test_group,Brazil,ipad air,2.0
7089.0,2014-06-03 16:19:43,publisher_update,control_group,Russia,ipad mini,2.0
7104.0,2014-06-02 13:44:35,publisher_update,control_group,Argentina,macbook pro,3.0
7107.0,2014-06-06 09:31:24,publisher_update,test_group,Australia,lenovo thinkpad,3.0
7109.0,2014-06-06 09:31:29,publisher_update,test_group,Mexico,samsumg galaxy tablet,1.0
7110.0,2014-06-07 03:42:09,publisher_update,test_group,United States,dell inspiron notebook,1.0
7131.0,2014-06-02 09:31:15,publisher_update,test_group,France,ipad mini,1.0
7137.0,2014-06-09 09:31:26,publisher_update,test_group,Australia,lenovo thinkpad,2.0
7157.0,2014-06-05 18:34:42,publisher_update,control_group,Mexico,ipad air,1.0
7160.0,2014-06-30 09:31:34,publisher_update,control_group,Turkey,dell inspiron desktop,2.0
7164.0,2014-06-02 09:31:48,publisher_update,control_group,Italy,macbook pro,2.0
7170.0,2014-06-23 09:31:34,publisher_update,test_group,Germany,dell inspiron notebook,3.0
7195.0,2014-06-17 09:31:22,publisher_update,test_group,Italy,macbook pro,3.0
7198.0,2014-06-24 09:31:07,publisher_update,control_group,United Arab Emirates,nexus 5,2.0
7213.0,2014-06-03 07:34:14,publisher_update,control_group,United Kingdom,lenovo thinkpad,1.0
7227.0,2014-06-07 19:07:06,publisher_update,control_group,United States,lenovo thinkpad,3.0
7241.0,2014-06-11 09:31:43,publisher_update,control_group,Turkey,macbook pro,3.0
7245.0,2014-06-25 09:31:39,publisher_update,test_group,Australia,macbook pro,3.0
7267.0,2014-06-11 09:31:33,publisher_update,test_group,Brazil,iphone 5s,3.0
7284.0,2014-06-19 09:31:32,publisher_update,control_group,United States,samsung galaxy s4,3.0
7294.0,2014-06-19 09:31:43,publisher_update,test_group,Germany,dell inspiron notebook,2.0
7301.0,2014-06-12 09:31:13,publisher_update,test_group,Italy,macbook air,2.0
7317.0,2014-06-13 09:31:31,publisher_update,control_group,Italy,iphone 5s,1.0
7323.0,2014-06-06 09:31:25,publisher_update,control_group,Canada,dell inspiron notebook,1.0
7333.0,2014-06-02 18:06:51,publisher_update,control_group,Poland,hp pavilion desktop,1.0
7350.0,2014-06-02 09:31:35,publisher_update,test_group,France,ipad mini,2.0
7358.0,2014-06-06 18:02:59,publisher_update,test_group,Spain,samsung galaxy s4,3.0
7385.0,2014-06-30 09:31:37,publisher_update,test_group,Hong Kong,iphone 5s,2.0
7395.0,2014-06-02 09:31:46,publisher_update,control_group,France,macbook air,1.0
7396.0,2014-06-09 09:31:44,publisher_update,control_group,Italy,samsung galaxy s4,2.0
7406.0,2014-06-23 09:31:27,publisher_update,test_group,United States,iphone 5s,1.0
7408.0,2014-06-20 11:30:57,publisher_update,control_group,Mexico,macbook air,2.0
7425.0,2014-06-03 09:31:29,publisher_update,control_group,Hong Kong,macbook air,3.0
1238.0,2014-06-23 09:31:15,publisher_update,test_group,Japan,ipad air,3.0
12162.0,2014-06-12 09:31:44,publisher_update,control_group,Germany,iphone 4s,3.0
7439.0,2014-06-10 09:31:43,publisher_update,control_group,Japan,lenovo thinkpad,1.0
7442.0,2014-06-17 09:31:15,publisher_update,control_group,United States,nexus 5,3.0
7445.0,2014-06-04 09:31:19,publisher_update,test_group,United States,lenovo thinkpad,1.0
7449.0,2014-06-25 09:31:22,publisher_update,test_group,United Arab Emirates,ipad air,3.0
7452.0,2014-06-02 13:56:47,publisher_update,control_group,Poland,asus chromebook,1.0
7454.0,2014-06-18 09:31:06,publisher_update,control_group,Germany,macbook pro,3.0
7461.0,2014-06-04 15:19:29,publisher_update,test_group,Germany,mac mini,2.0
7467.0,2014-06-02 13:50:17,publisher_update,test_group,United Kingdom,macbook air,1.0
10802.0,2014-06-19 09:31:21,publisher_update,control_group,United States,macbook pro,2.0
7484.0,2014-06-25 09:31:20,publisher_update,control_group,United States,iphone 5s,2.0
7492.0,2014-06-03 13:08:09,publisher_update,test_group,Japan,macbook pro,3.0
7494.0,2014-06-26 09:31:23,publisher_update,test_group,United Kingdom,nexus 7,3.0
7498.0,2014-06-05 09:31:11,publisher_update,control_group,Mexico,iphone 5s,3.0
7509.0,2014-06-05 09:31:26,publisher_update,control_group,Italy,iphone 5,2.0
7510.0,2014-06-05 09:31:44,publisher_update,test_group,France,acer aspire desktop,1.0
7518.0,2014-06-05 09:31:22,publisher_update,control_group,Italy,macbook air,3.0
7519.0,2014-06-11 10:58:03,publisher_update,control_group,United States,hp pavilion desktop,3.0
7524.0,2014-06-10 10:40:20,publisher_update,control_group,Germany,lenovo thinkpad,3.0
7531.0,2014-06-03 10:31:09,publisher_update,control_group,United States,lenovo thinkpad,1.0
7532.0,2014-06-05 09:31:16,publisher_update,control_group,Japan,samsung galaxy note,3.0
7535.0,2014-06-03 19:16:29,publisher_update,test_group,Switzerland,hp pavilion desktop,1.0
7546.0,2014-06-13 09:31:30,publisher_update,control_group,Italy,htc one,3.0
7557.0,2014-06-07 17:59:53,publisher_update,test_group,Turkey,macbook air,1.0
7558.0,2014-06-13 09:31:18,publisher_update,test_group,Canada,samsung galaxy s4,1.0
7559.0,2014-06-06 09:31:25,publisher_update,control_group,Brazil,iphone 5,3.0
7563.0,2014-06-20 09:31:25,publisher_update,test_group,Venezuela,dell inspiron desktop,1.0
7567.0,2014-06-13 09:31:37,publisher_update,control_group,United States,macbook pro,3.0
7583.0,2014-06-09 09:31:19,publisher_update,control_group,Brazil,samsung galaxy s4,3.0
7595.0,2014-06-06 09:46:28,publisher_update,test_group,Mexico,lenovo thinkpad,1.0
7603.0,2014-06-02 12:27:27,publisher_update,control_group,United States,iphone 5,1.0
7605.0,2014-06-01 15:13:05,publisher_update,test_group,Norway,iphone 5,1.0
7620.0,2014-06-09 09:31:32,publisher_update,test_group,France,iphone 5,1.0
7635.0,2014-06-11 16:41:07,publisher_update,control_group,Japan,lenovo thinkpad,2.0
7654.0,2014-06-24 09:31:26,publisher_update,test_group,Hong Kong,acer aspire notebook,2.0
7655.0,2014-06-03 09:31:25,publisher_update,control_group,Australia,nexus 5,1.0
7665.0,2014-06-04 07:30:44,publisher_update,control_group,India,iphone 5,1.0
7670.0,2014-06-03 09:31:50,publisher_update,control_group,Russia,macbook pro,3.0
7673.0,2014-06-03 09:31:13,publisher_update,control_group,Germany,acer aspire notebook,1.0
7696.0,2014-06-03 09:07:51,publisher_update,test_group,United Kingdom,asus chromebook,1.0
1287.0,2014-06-02 10:40:49,publisher_update,test_group,Canada,dell inspiron notebook,1.0
7754.0,2014-06-12 09:31:35,publisher_update,test_group,United States,amazon fire phone,1.0
7767.0,2014-06-05 09:31:30,publisher_update,test_group,Canada,ipad air,2.0
